"stop_id,C,254","stop_name,C,254","stop_lat,N,24,15","stop_lon,N,24,15","location_t,N,10,0","parent_sta,C,254","trip_count,N,2,0","trip_ids,C,251","route_ids,C,254","route_nams,C,109",subcounty,distance_from_cbd_km
0800APH,APHRC,-1.229441,36.760499,0,,1,8119A110,80000119A11,119A,Westlands,8.654429389665289
0801KBT,Kabete Springs,-1.240831,36.751169,0,,1,80118111,80100011811,118,Westlands,8.680659979553216
0800KSP,Kabete Spring Valley,-1.240795,36.751152,0,,1,80118110,80100011811,118,Westlands,8.684424810717074
0100NSO,Movers,-1.210058659,36.7891708,0,,2,10106110 10107110,10300106011 10400010711,106 107,Westlands,8.702050836253958
0101HUS,SDA Church,-1.220481759,36.76972747,0,,1,10108111,10200010811,108,Westlands,8.721858453854182
0110UMI,Mulima,-1.220399737,36.76975965,0,,1,10108110,10200010811,108,Westlands,8.727029778666257
0711EDE,Sugar Board/ Shell petrol,-1.264784932,36.74030364,0,,1,7046P110,70805046P10,046P,Westlands,8.736311108268033
0800KGT,Mountain View,-1.264414787,36.7403841,0,,4,80105111 80114110 80115110 80135110,80500010511 80000114011 80000115011 80000135011,105 114W 115 135,Westlands,8.737436352442913
0810VWO,Mountain View,-1.264318228,36.73980474,0,,1,80030110,80400003011,30,Westlands,8.802534641813141
0100UMA,Munata,-1.220374471,36.76839173,0,,1,10108110,10200010811,108,Westlands,8.820973240552416
0101DPB,Delta Petrol Station/Border,-1.20918,36.7882,0,,5,10106111 10107111 10114111 10116111 1011F111,10300106011 10400010711 10000114011 10000116011 10300011F11,106 107 114R 116 11B,Westlands,8.83169151773415
0100DPA,Delta Petrol Station Ruaka/Border,-1.208925247,36.78782701,0,,4,10106110 10107110 10116110 1011F110,10300106011 10400010711 10000116011 10300011F11,106 107 116 11B,Westlands,8.873042855784522
0100UEA,Delta Petrol Station Ruaka/Border,-1.208792657,36.78792626,0,,1,10114110,10000114011,114R,Westlands,8.882816487533113
0801WAC,Kirawa Close,-1.2406627,36.74889743,0,,1,80118111,80100011811,118,Westlands,8.903507381185614
0800LAA,Kirawa Close,-1.240684158,36.74883306,0,,1,80118110,80100011811,118,Westlands,8.908293130337713
0800ETN,Total Mountain View,-1.264427036,36.73878819,0,,1,80114110,80000114011,114W,Westlands,8.90941358714979
0111ALA,Sahala,-1.20683468,36.79277837,0,,1,1107D111,10000107D11,107D,Westlands,8.9109219144071
0801MVT,Mountain View/Total Petrol Station,-1.264725924,36.73865676,0,,2,80030111 80105110,80400003011 80500010511,30 105,Westlands,8.915842279002222
0101LMA,Mlanda,-1.219961411,36.76738858,0,,1,10108111,10200010811,108,Westlands,8.92548132655339
0811/AM,Mountain View/Total,-1.26457876,36.73851192,0,,1,80115111,80000115011,115,Westlands,8.93530970654541
0113GCH,Gasolina/Gichagi Mwisho,-1.219641,36.766688,0,,1,10108111,10200010811,108,Westlands,9.001500319806414
0110SIH,Gasolina/Gichagi Mwisho,-1.219559079,36.76671803,0,,1,10108110,10200010811,108,Westlands,9.00661006699012
0800BAE,Lower Kabete Posta,-1.240898734,36.74763143,0,,1,80118110,80100011811,118,Westlands,9.009138842905232
0801PST,Lower Kabete Posta,-1.240805984,36.74762607,0,,1,80118111,80100011811,118,Westlands,9.015051708213084
0100AAA,Sahala,-1.206232309,36.79068089,0,,1,1107D110,10000107D11,107D,Westlands,9.046627440667939
0111AAR,Ruaka,-1.207579493,36.78627133,0,,1,10106111,10300106011,106,Westlands,9.075700858060237
0100RBJ,Ruaka/Banana Junction/Tuskys Supermarket,-1.20722,36.78602,0,,5,10106110 10107110 10114110 10116110 1011F110,10300106011 10400010711 10000114011 10000116011 10300011F11,106 107 114R 116 11B,Westlands,9.123210528962785
0212RUS,Ruaka Stage,-1.207161,36.785845,0,,2,1107D110 1107D111,10000107D11 10000107D11,107D 107D,Westlands,9.136575466769273
0111RST,Ruaka Stage/Tuskys,-1.207146,36.785877,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,9.136788237129727
0101RKJ,Ruaka Junction,-1.207095981,36.78598166,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,9.137594882534756
0113RST,Ruaka Stage,-1.20717,36.78571,0,,1,1011F111,10300011F11,11B,Westlands,9.141287760725547
0800NKE,New Kitisuru Estate,-1.235661507,36.74950361,0,,1,80119110,80000011911,119,Westlands,9.15683927456022
0811ISE,New Kitisuru,-1.235779524,36.74933732,0,,1,80119111,80000011911,119,Westlands,9.164341999174463
0100CBR,Cooperative Bank Ruaka,-1.20678,36.78464,0,,2,10107110 10114110,10400010711 10000114011,107 114R,Westlands,9.226726186255704
0811OTD,Thiong'o Road,-1.264650822,36.73566878,0,,1,80115111,80000115011,115,Westlands,9.241138608768592
0811IHG,Thiong'o,-1.264731288,36.73559368,0,,1,80030111,80400003011,30,Westlands,9.247268598091903
0711HNT,Thiong'o,-1.264834732,36.73548371,0,,1,7046P110,70805046P10,046P,Westlands,9.25662192658601
0800TAC,Total/ACK Mwimuto,-1.23526454,36.74860239,0,,1,80119110,80000011911,119,Westlands,9.264112338014327
0101RCK,Ruaka ACK Church,-1.20676,36.78382,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,9.26433112445069
0100KTC,Quickmart,-1.206720471,36.78343892,0,,2,10107110 10114110,10400010711 10000114011,107 114R,Westlands,9.285144638594911
0111ICT,Quickmart,-1.206678271,36.78331017,0,,2,10114111 1107D111,10000114011 10000107D11,114R 107D,Westlands,9.295151169245601
0800GKS,KSG,-1.240045792,36.74509943,0,,1,80118110,80100011811,118,Westlands,9.298838507349853
0811KSA,Kenya School Of Administration,-1.240140796,36.74485803,0,,1,80118111,80100011811,118,Westlands,9.316360409701913
0110RTC,Ruaka Quickmart,-1.206689805,36.78235799,0,,1,1107D110,10000107D11,107D,Westlands,9.336717944732882
0100RRD,Ruaka Redeemed Gospel Church,-1.20651,36.78206,0,,2,10107110 10114110,10400010711 10000114011,107 114R,Westlands,9.36852653825149
0100UBP,Bumps,-1.206464499,36.78183764,0,,1,10114110,10000114011,114R,Westlands,9.383313975216105
0101RDC,Ruaka DC,-1.2065,36.78171,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,9.385585222612475
0811MWM,Mwimuto,-1.234894395,36.74739003,0,,1,80119111,80000011911,119,Westlands,9.39804642940579
0111YSB,Bypass,-1.204768538,36.7854774,0,,1,10106111,10300106011,106,Westlands,9.398716442201156
0100AMY,Kwa Nyama,-1.204494238,36.78601384,0,,1,1107D110,10000107D11,107D,Westlands,9.405299459946423
0101AKN,Kwa Nyama,-1.204490429,36.78601921,0,,1,1107D111,10000107D11,107D,Westlands,9.405477932208354
0811PAO,Posta,-1.26411438,36.73424721,0,,1,80105111,80500010511,105,Westlands,9.408562424916292
0800MWM,Mwimuto,-1.234685183,36.7473793,0,,1,80119110,80000011911,119,Westlands,9.412373800872347
0110PBS,Bypass,-1.204483509,36.78551495,0,,1,10106110,10300106011,106,Westlands,9.426647020880399
0810NNN,Nne Market/Posta,-1.264136,36.734075,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Westlands,9.426662745906341
0101RCC,Ruaka Catholic Church,-1.2062,36.78055,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,9.469914749688614
0100RCN,Ruaka Catholic Church Entrance,-1.20614,36.78059,0,,2,10107110 10114110,10400010711 10000114011,107 114R,Westlands,9.47407399632926
0101ARC,Car Wash,-1.204839116,36.78251624,0,,1,1107D111,10000107D11,107D,Westlands,9.517888305217424
0100ASW,Car Wash,-1.204816103,36.78255916,0,,1,1107D110,10000107D11,107D,Westlands,9.518332980116867
0101CAV,Church Of Acts/Velvet Lounge,-1.203525,36.785397,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,9.53062987261307
0100SLG,Slaughter/Bypass,-1.20578,36.78005,0,,2,10107110 10114110,10400010711 10000114011,107 114R,Westlands,9.535828261992885
0801SEP,KSG Chapel,-1.239482528,36.74273372,0,,1,80118111,80100011811,118,Westlands,9.55663622233366
0111BPY,Bypass,-1.205770969,36.77934051,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,9.570671114739898
0810TNG,Thiong'o,-1.263964176,36.73276663,0,,4,80105111 80114110 80115110 80135110,80500010511 80000114011 80000115011 80000135011,105 114W 115 135,Westlands,9.572670736250842
0801AGM,Ack Assemblies Of God Mwimuto,-1.23433,36.74564,0,,1,80119111,80000011911,119,Westlands,9.59363224688614
0100VEV,Velvet Lounge/Kigwaru,-1.202782,36.785553,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,9.60134043743395
0800GSK,KSG Chapel,-1.239348418,36.74216509,0,,1,80118110,80100011811,118,Westlands,9.618631815765509
0801KNN,Kanini,-1.23412,36.74458,0,,1,80119111,80000011911,119,Westlands,9.704001098414466
0800KNN,Kanini,-1.233987808,36.74466491,0,,1,80119110,80000011911,119,Westlands,9.704510019096759
0110TUQ,Equity,-1.205160946,36.77773386,0,,1,10114110,10000114011,114R,Westlands,9.710130909118165
0101SLT,Slaughter,-1.20523,36.77754,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,9.712890943222375
0801UIT,Custoil/Thiong'o,-1.264153451,36.73136383,0,,1,80115111,80000115011,115,Westlands,9.720043762855262
0811SSS,Kessel Homes,-1.223419905,36.75273299,0,,1,8119A111,80000119A11,119A,Westlands,9.741592275310893
0711'UO,Custoil/Thong'o,-1.264223188,36.73094004,0,,1,7046P110,70805046P10,046P,Westlands,9.764322966074625
0111LON,Joyland,-1.204928756,36.77661002,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,9.789448930839379
0100JYL,Joyland,-1.204896569,36.77661538,0,,1,10107110,10400010711,107,Westlands,9.7923653532973
0110LJA,Joyland,-1.204860538,36.77656978,0,,1,10114110,10000114011,114R,Westlands,9.79823915227654
0810UON,Campus/University Of Nairobi School Of Business,-1.239652,36.740087,0,,1,80118110,80100011811,118,Westlands,9.801491041650708
0111SAR,Carwash,-1.20097053,36.78517699,0,,1,10106111,10300106011,106,Westlands,9.804357348837371
0810'HI,Thiong'o,-1.263685226,36.73058867,0,,1,80030110,80400003011,30,Westlands,9.815591463222216
0801UON,Campus/University Of Nairobi School Of Business,-1.23969,36.739878,0,,1,80118111,80100011811,118,Westlands,9.81959012827864
0801CUS,Custoil/Thiong'o,-1.26396,36.73031,0,,3,80105110 80114111 80135111,80500010511 80000114011 80000135011,105 114W 135,Westlands,9.839062020549898
0711(IO,N(Sokoni),-1.264089078,36.73021048,0,,1,7046P110,70805046P10,046P,Westlands,9.846728595415676
0811EOK,Posta/Soko nne,-1.263685226,36.73005223,0,,1,80105111,80500010511,105,Westlands,9.873739577306663
0800OOK,Posta/Soko Nne,-1.263669848,36.73005223,0,,1,80114110,80000114011,114W,Westlands,9.87411804504263
0100NCE,Container,-1.20452258,36.77553982,0,,1,10114110,10000114011,114R,Westlands,9.884161770210747
0111RNI,Container,-1.204575419,36.77539229,0,,1,10114111,10000114011,114R,Westlands,9.88655477641611
0800AOO,Posta/Soko Nne,-1.263492107,36.7299664,0,,2,80115110 80135110,80000115011 80000135011,115 135,Westlands,9.887813662812373
0100ILL,Milele,-1.204420656,36.77496046,0,,1,10114110,10000114011,114R,Westlands,9.924139551067048
0811SKO,Nne Market/Sokoni,-1.26373,36.72939,0,,3,80105110 80114111 80135111,80500010511 80000114011 80000135011,105 114W 135,Westlands,9.9444547596272
0801BCM,Bluechip Apartments/Mwimuto Pefa/Tumaini Gardens,-1.23361,36.74215,0,,1,80119111,80000011911,119,Westlands,9.959633305315505
0101PMR,Pm Flats/ Runda View,-1.20429,36.77439,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,9.966736554258329
0800SAC,Gathiga Secondary School,-1.222707957,36.75014466,0,,1,8119A110,80000119A11,119A,Westlands,10.006639130502517
0801NGD,Gathiga Secondary School,-1.22272253,36.75002933,0,,1,8119A111,80000119A11,119A,Westlands,10.015027875799895
0110GTH,Gathanga Stage/Kiambea,-1.198999,36.78444,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,10.038385141260687
0801NTM,Nne Market,-1.263380974,36.7285797,0,,1,80115111,80000115011,115,Westlands,10.040866409567185
0100GAO,Kahigo,-1.203959316,36.77340478,0,,1,10114110,10000114011,114R,Westlands,10.051125045465511
0800MMS,Mwimuto Salvation Army/Pefa/Bluechip Apartments,-1.23332262,36.74132824,0,,1,80119110,80000011911,119,Westlands,10.053387265874324
0711EKT,el Market,-1.263709544,36.72836781,0,,1,7046P110,70805046P10,046P,Westlands,10.05585059579843
0811NNS,Nne Market Stage / Posta,-1.263620853,36.72822833,0,,1,80030111,80400003011,30,Westlands,10.07312865120684
0111MIF,Mfereji,-1.203888774,36.77303195,0,,1,10114111,10000114011,114R,Westlands,10.077899002375974
0111KEA,Kiambea,-1.198614,36.784122,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,10.09100905299929
0110PMT,Pm Flats,-1.20375,36.77257,0,,2,10107110 10114110,10400010711 10000114011,107 114R,Westlands,10.116214809420532
0101PMV,Pm Flats/ Runda View 2,-1.20369,36.77218,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,10.143121230747344
0810OPT,Kabete Police Station/Nne Market/posta,-1.262719631,36.72771871,0,,1,80030110,80400003011,30,Westlands,10.150588831953888
0801KBI,Kabete Technical Institute,-1.26361,36.72705,0,,1,80030111,80400003011,30,Westlands,10.201281975657924
0101IGA,Kahigo,-1.203356981,36.77130997,0,,1,10114111,10000114011,114R,Westlands,10.222828206056304
0810WOA,Kwa Rhoda,-1.232968569,36.73952579,0,,1,80119110,80000011911,119,Westlands,10.242394792743989
0111MCM,Mirai Court/Mifereji,-1.20322,36.77046,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,10.282958218753985
0101MUC,Redeemed/Pefa Muchatha,-1.197213,36.782874,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,10.286445459549755
0100PEF,Pefa/All Nations/Muchatha,-1.197129,36.782933,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,10.292749323211327
0801KBP,Kabete Police Station,-1.26226,36.72651,0,,1,80105110,80500010511,105,Westlands,10.293046930252006
0811KRH,Kwa Rhoda,-1.23291,36.73895,0,,1,80119111,80000011911,119,Westlands,10.299593202502324
0100EIE,Mfereji,-1.203090316,36.77023709,0,,1,10107110,10400010711,107,Westlands,10.307839725433094
0110LCM,Decimal,-1.203015178,36.76999301,0,,1,10114110,10000114011,114R,Westlands,10.328677686787891
0811PAE,Kapenguria,-1.239262587,36.73475146,0,,1,80118111,80100011811,118,Westlands,10.341326806373717
0800KNE,Kapenguria,-1.239182121,36.73477829,0,,1,80118110,80100011811,118,Westlands,10.34294413953473
0100AL2,Lane 26,-1.202838153,36.7692849,0,,1,10114110,10000114011,114R,Westlands,10.385408530691612
0810KBT,Kabete Police Post/Nne Market,-1.261464357,36.72582507,0,,4,80105111 80114110 80115110 80135110,80500010511 80000114011 80000115011 80000135011,105 114W 115 135,Westlands,10.387557324252144
0801ATI,Ahiti,-1.26374,36.72504,0,,1,80030111,80400003011,30,Westlands,10.416583498412672
0811KBP,Kabete Police Station,-1.26162,36.725514,0,,3,80114111 80115111 80135111,80000114011 80000115011 80000135011,114W 115 135,Westlands,10.417156229170645
0810OMH,Oasis Mission Hospital,-1.232464314,36.73791647,0,,1,80119110,80000011911,119,Westlands,10.422973260071956
0100BLD,God's Ability,-1.202671891,36.76871896,0,,1,10107110,10400010711,107,Westlands,10.43334975663094
0810IOA,Gichagi Road,-1.221152276,36.74634129,0,,1,8119A110,80000119A11,119A,Westlands,10.436835467532875
0801OMH,Oasis Mission Hospital,-1.23249,36.73767,0,,1,80119111,80000011911,119,Westlands,10.444452191280869
0111A26,Lane 26,-1.202558398,36.76809669,0,,1,10114111,10000114011,114R,Westlands,10.479676506510863
0101GOG,Guango,-1.195673,36.780783,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,10.531881659846592
0100GUG,Guango,-1.195629,36.780871,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,10.532709499682028
0100POA,Pa Mutoori,-1.202194422,36.76717132,0,,1,10114110,10000114011,114R,Westlands,10.567583708955608
0100MFB,Mifereji/God's Ability,-1.20213,36.76693,0,,2,10107110 10114110,10400010711 10000114011,107 114R,Westlands,10.587686082530595
0101KTO,Kwa Moturi/Gachiraini,-1.20202,36.7662,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,10.640685511669327
0800DIM,Ndumboini,-1.260612935,36.7234996,0,,1,80114110,80000114011,114W,Westlands,10.661100751716884
0801HBE,Kabete Rehab,-1.239005095,36.7313236,0,,1,80118111,80100011811,118,Westlands,10.691596744403565
0810KRC,Kabete Rehabilitation Center,-1.238917,36.731366,0,,1,80118110,80100011811,118,Westlands,10.691935312739226
0110WAM,Kwa Jeki,-1.194574,36.779445,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,10.701713105210613
0803NDT,Ndumbuini Terminus,-1.25694,36.7237,0,,2,80030110 80030111,80400003011 80400003011,30 30,Westlands,10.7437582948235
0110AIG,Gacharaini,-1.201715469,36.76474392,0,,1,10107110,10400010711,107,Westlands,10.755476155635211
0111JEK,Kwa Njoki,-1.194099,36.778615,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,10.786296087973794
0801FLF,Flyover Turnoff,-1.25869,36.72267,0,,1,80030111,80400003011,30,Westlands,10.802964531432334
0800NDJ,Ndumbuini Junction,-1.259125,36.722524,0,,1,70103110,70000010311,103,Westlands,10.806515844842277
0810PET,Flyover Turnoff,-1.258943081,36.72249377,0,,1,80030110,80400003011,30,Westlands,10.814825264809617
0801KAH,Kihingo,-1.220034,36.742507,0,,1,8119A111,80000119A11,119A,Westlands,10.840170421709397
0800TIU,Uthiru,-1.260091066,36.72191441,0,,1,80030110,80400003011,30,Westlands,10.846064662587665
0111IGA,Gacharaini,-1.201393604,36.76348329,0,,1,10107111,10400010711,107,Westlands,10.861341949237104
0100NAM,National Oil/Muchatha,-1.193428,36.777892,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,10.88654564510821
0800ACH,ACK Kibichiku Primary,-1.230382919,36.73404336,0,,1,80119110,80000011911,119,Westlands,10.910296288961755
0101NTO,Kwa Kanisa ACK/National Oil,-1.193291,36.777536,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,10.916247782078486
0801RHY,Rhythm College,-1.23877,36.728965,0,,1,80118111,80100011811,118,Westlands,10.93676275545201
0111IME,Milele,-1.201035708,36.76265985,0,,1,10114111,10000114011,114R,Westlands,10.944696614465872
0100TTM,Total/Muchatha,-1.193078,36.777371,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,10.94528293555207
0100EIL,Milele,-1.200815767,36.76228434,0,,1,10114110,10000114011,114R,Westlands,10.988066581608205
0801GIN,Mariguini,-1.260327101,36.72043651,0,,1,80135111,80000135011,135,Westlands,10.999564594760166
0800KAH,Kihingo,-1.219508,36.741069,0,,1,8119A110,80000119A11,119A,Westlands,10.99988873159618
0810MRG,Mariguini,-1.260015965,36.72042847,0,,2,80105111 80135110,80500010511 80000135011,105 135,Westlands,11.008530319765894
0810IA-,Marigu-ini,-1.260348558,36.71943605,0,,1,80105110,80500010511,105,Westlands,11.10721538750556
0101MCC,Muchatha Shopping Centre,-1.192055,36.775879,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,11.11629792699695
0110COH,Gacharage Junction - Gachiraini Stage,-1.200470924,36.76059455,0,,1,10114110,10000114011,114R,Westlands,11.12427576043757
0101GRJ,Gacharage Junction,-1.20041,36.76058,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,11.130793316697698
0110CEJ,Gacharage Junction,-1.20033,36.76062,0,,1,10107110,10400010711,107,Westlands,11.135674413946331
0810AII,Mariguini,-1.260112524,36.71913028,0,,1,80114110,80000114011,114W,Westlands,11.146348132548543
0801AWM,Mwaniki,-1.219183534,36.73908323,0,,1,8119A111,80000119A11,119A,Westlands,11.192422472106353
0801GAC,Gacio Junior Academy,-1.23856,36.72642,0,,1,80118111,80100011811,118,Westlands,11.200078653532287
0100LSM,Life Sanctuary/Muchatha,-1.191495,36.775223,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,11.202975517713403
0800KAS,Gasio,-1.238508,36.726314,0,,1,80118110,80100011811,118,Westlands,11.213204589647372
0101LSC,Life Sanctuary Church/Muchatha Shopping Centre,-1.19145,36.775071,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,11.214494216224873
0801LKM,Lekamu,-1.228870153,36.73169911,0,,1,80119111,80000011911,119,Westlands,11.220475573963546
0800GAT,Gathiga,-1.219036,36.738837,0,,1,8119A110,80000119A11,119A,Westlands,11.22397277042409
0803GAT,Gathiga Mwisho,-1.219101,36.738666,0,,1,8119A111,80000119A11,119A,Westlands,11.23403757000421
0800LKM,Lekamu,-1.228698492,36.7316401,0,,1,80119110,80000011911,119,Westlands,11.236307093601361
0100MIS,Mary Immaculate Secondary School/Muchatha,-1.190679,36.774297,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,11.3281611383803
0101MIC,Mary Immaculate Catholic Church/Muchatha Shopping Centre,-1.190698,36.774211,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,11.330219327127558
0100RYA,Rumenye,-1.199644804,36.75815105,0,,2,10107110 10114110,10400010711 10000114011,107 114R,Westlands,11.353906660706361
0101RMY,Rumenye,-1.19961,36.75794,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,11.370534381475267
0801KBU,Kibichiku Centre,-1.22791,36.73042,0,,1,80119111,80000011911,119,Westlands,11.397814238717082
0800KKC,Kibichiku Centre,-1.227550507,36.73019171,0,,1,80119110,80000011911,119,Westlands,11.44079402689775
0811MAA,Liz Gate Apartment,-1.238254076,36.72390997,0,,1,80118111,80100011811,118,Westlands,11.465537395964782
0800RAZ,Liz Gate Apartments,-1.238264805,36.72383487,0,,1,80118110,80100011811,118,Westlands,11.472525540658253
0101MDS,Muchatha Dispensary/Kwa Shule/Yamongo Drive,-1.189723,36.773257,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,11.473075570278258
0100KSS,Kwa Shule/Seth Home Of Love Children's Home/Muchatha Dispensary,-1.189608,36.773253,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,11.484864767896065
0110AST,Ambassadors Stage,-1.19864,36.75634,0,,2,10107110 10114110,10400010711 10000114011,107 114R,Westlands,11.561276738208083
0111AMB,Ambassadors Stage,-1.19859,36.75619,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,11.57548356084076
0110TVM,Traveller's View Muchatha,-1.188491,36.771639,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,11.673499004340766
0101AME,Ambassadors Entrance,-1.19804,36.75538,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,11.677630836471074
0100ASD,Ambassadors,-1.19794,36.75537,0,,2,10107110 10114110,10400010711 10000114011,107 114R,Westlands,11.68731141285965
0800KBY,Kabay/Msamaria Mwema Children'S Home,-1.226177216,36.72826052,0,,1,80119110,80000011911,119,Westlands,11.703987438067452
0111KIV,Kibutu Stage/Bread of Life,-1.188314,36.771234,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,11.710631152237214
0100SKU,Kibutu Stage,-1.188273758,36.77131802,0,,1,10116110,10000116011,116,Westlands,11.710644065851707
0801RTI,Westfield Apartments,-1.237165099,36.71969891,0,,1,80118111,80100011811,118,Westlands,11.939892122146984
0800YAE,Daycare,-1.237070096,36.7194736,0,,1,80118110,80100011811,118,Westlands,11.967048312882122
0100CTC,Christco,-1.19626,36.75305,0,,2,10107110 10114110,10400010711 10000114011,107 114R,Westlands,11.98988328490673
0101CHC,Christco Church,-1.19628,36.75294,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,11.995306068317364
0111TRI,Little Servant,-1.186605424,36.76822275,0,,1,10106111,10300106011,106,Westlands,12.028438297231162
0111LIS,Emsoil,-1.195987791,36.75258547,0,,1,10114111,10000114011,114R,Westlands,12.044810538316877
0100SHT,Sacred Heart,-1.186278,36.767456,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,12.099307518198193
0101SHT,Sacred Heart,-1.186283,36.767421,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,12.100571598753822
0100REE,PCEA Ndenderu,-1.195537216,36.75203025,0,,1,10107110,10400010711,107,Westlands,12.121733480433287
0801KHC,Kiambu Institute Of Hotels And Catering/Valence School,-1.22438,36.72464,0,,1,80119111,80000011911,119,Westlands,12.150592368610601
0101FRK,Furaha/Kag Ndenderu/Catholic,-1.1954,36.75175,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,12.152500992973764
0800KHC,Kiambu Institute Of Hostels And Catering,-1.224267483,36.72467709,0,,1,80119110,80000011911,119,Westlands,12.153877025273266
0801AYA,Daycare,-1.236253148,36.71751022,0,,1,80118111,80100011811,118,Westlands,12.203175142359859
0100NKD,Ndenderu Kwa Maduka,-1.19449,36.75061,0,,1,10107110,10400010711,107,Westlands,12.309247372028075
0210IHW,Kwa Ahindi,-1.17300126,36.82666808,0,,1,20100110,20100010011,100,Westlands,12.318243291763451
0800KNO,Ndongoro Tank,-1.235727435,36.71654999,0,,1,80118110,80100011811,118,Westlands,12.32468069351115
0811ONT,Ndongoro Tank,-1.235686076,36.71633005,0,,1,80118111,80100011811,118,Westlands,12.348738057993803
0800UAK,ACK Kibichuku,-1.223516464,36.7227459,0,,1,80119110,80000011911,119,Westlands,12.379733066427496
0211KIU,Old Kiambu,-1.172367453,36.82637572,0,,1,20120111,20100012011,120,Westlands,12.385559874807795
0101NJK,Kwa Njoki Kamili,-1.184899,36.764492,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,12.3871057758829
0210KLI,Old Kiambu,-1.172275543,36.8265152,0,,2,20100110 20120110,20100010011 20100012011,100 120,Westlands,12.397100304486264
0100HYD,Shady,-1.19387573,36.74975574,0,,1,10114110,10000114011,114R,Westlands,12.420772728668949
0111HDE,Shade,-1.193895668,36.74959213,0,,1,10114111,10000114011,114R,Westlands,12.429900423458397
0101OTA,National Oil,-1.193820602,36.74957335,0,,1,10107111,10400010711,107,Westlands,12.437831475861023
0811AKK,ACK Kibichiku,-1.223468184,36.72214508,0,,1,80119111,80000011911,119,Westlands,12.438991075968147
0801ODN,Ndongoro,-1.235142714,36.71548784,0,,1,80118111,80100011811,118,Westlands,12.459240988110146
0810NDG,Kamutii-Ini,-1.234791,36.715071,0,,1,80118110,80100011811,118,Westlands,12.517905332712763
0101KAT,Kwa Njoki/Ack Thimbigwa,-1.183893,36.763636,0,,2,10106111 10116111,10300106011 10000116011,106 116,Westlands,12.530547250869661
0100NJT,Kwa Njoki/Thimbigwa Ack,-1.183852,36.763684,0,,2,10106110 10116110,10300106011 10000116011,106 116,Westlands,12.532061281178128
0111OJC,Jowac,-1.193359226,36.74874991,0,,1,10114111,10000114011,114R,Westlands,12.533855065052482
0811KAM,Kamutii Car Wash/Ndongoro-kuini,-1.234571,36.714712,0,,1,80118111,80100011811,118,Westlands,12.564463369297593
0800WHC,Wangige Health Centre,-1.222894192,36.72106147,0,,1,80119110,80000011911,119,Westlands,12.574914870711817
0111NDS,Ndenderu Stage/Shell,-1.19303,36.74802,0,,2,10107111 10114111,10400010711 10000114011,107 114R,Westlands,12.612029823463281
0110GAC,Gacharage,-1.192978352,36.74807936,0,,1,10114110,10000114011,114R,Westlands,12.61261194109279
